Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1703813041,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1703813042,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1703813043,2,,Aggregated,0.000000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1,0,1474.3077919999998,1474.3077919999998,1474.3077919999998,1474.3077919999998,137.0
1703813044,3,,Aggregated,0.000000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,2,0,1217.463458,1345.885625,1217.463458,1474.3077919999998,137.0
1703813045,4,,Aggregated,0.500000,0.000000,1200,1200,1500,1500,1500,1500,1500,1500,1500,1500,1500,3,0,1217.463458,1306.3317083333332,1217.463458,1474.3077919999998,137.0
1703813046,5,,Aggregated,0.500000,0.000000,1200,1200,1500,1500,1500,1500,1500,1500,1500,1500,1500,3,0,1217.463458,1306.3317083333332,1217.463458,1474.3077919999998,137.0
1703813047,6,,Aggregated,0.333333,0.000000,1200,1200,1500,1500,1500,1500,1500,1500,1500,1500,1500,4,0,1200.0,1261.5641147499998,1127.261334,1474.3077919999998,137.0
1703813048,7,,Aggregated,0.500000,0.000000,1200,1300,1300,1500,1500,1500,1500,1500,1500,1500,1500,5,0,1200.0,1271.4587749999998,1127.261334,1474.3077919999998,137.0
1703813049,8,,Aggregated,0.600000,0.000000,1200,1200,1300,1300,1500,1500,1500,1500,1500,1500,1500,6,0,1200.0,1249.7343749999998,1127.261334,1474.3077919999998,137.0
1703813050,9,,Aggregated,0.714286,0.000000,1200,1300,1500,1500,1600,1600,1600,1600,1600,1600,1600,7,0,1200.0,1303.7123452857143,1127.261334,1627.5801670000005,137.0
1703813051,10,,Aggregated,0.750000,0.000000,1300,1500,1600,1600,2200,2200,2200,2200,2200,2200,2200,8,0,1200.0,1412.754713625,1127.261334,2176.0512920000006,137.0
1703813052,11,,Aggregated,0.666667,0.000000,1300,1500,1600,2200,2200,2200,2200,2200,2200,2200,2200,9,0,1300.0,1504.0642546666668,1127.261334,2234.5405830000013,137.0
1703813053,12,,Aggregated,0.700000,0.000000,1500,1600,2200,2200,2200,2200,2200,2200,2200,2200,2200,10,0,1300.0,1575.4085125000001,1127.261334,2234.5405830000013,137.0
1703813054,13,,Aggregated,0.700000,0.000000,1500,1600,2200,2200,2200,2200,2200,2200,2200,2200,2200,10,0,1300.0,1575.4085125000001,1127.261334,2234.5405830000013,137.0
1703813055,14,,Aggregated,0.800000,0.000000,1500,2200,2200,2200,2200,3000,3000,3000,3000,3000,3000,11,0,1500.0,1708.2920492727274,1127.261334,3037.127416999999,137.0
1703813056,15,,Aggregated,0.800000,0.000000,1600,2200,2200,2200,3000,3200,3200,3200,3200,3200,3200,12,0,1500.0,1829.8901527500002,1127.261334,3167.469291,137.0
1703813057,16,,Aggregated,0.900000,0.000000,1600,2200,2200,3000,3200,3200,3200,3200,3200,3200,3200,13,0,1600.0,1933.2711537692308,1127.261334,3173.843165999999,137.0
1703813058,17,,Aggregated,0.900000,0.000000,2200,2200,3000,3000,3200,3200,3200,3200,3200,3200,3200,14,0,1600.0,2011.9955445714288,1127.261334,3173.843165999999,137.0
1703813059,18,,Aggregated,0.900000,0.000000,2200,2200,3000,3100,3200,3200,3200,3200,3200,3200,3200,15,0,2200.0,2081.7743694,1127.261334,3173.843165999999,137.0
1703813060,19,,Aggregated,0.900000,0.000000,2200,3000,3100,3100,3200,3200,3200,3200,3200,3200,3200,16,0,2200.0,2145.0663958125,1127.261334,3173.843165999999,137.0
